date,time,source_mac,source_ip,source_port,dest_mac,dest_ip,dest_port,protocol,good,allowed
02/20/2018,18:22:88,5a:3c:ad:46:d0:04:e6:58,238.177.132.117,17419,ea:0e:4c:a9:60:c2:c0:a5,34.118.214.238,38793,UDP,1,0
03/29/2018,19:05:88,d3:77:46:e7:72:d2:5a:67,57.62.39.126,11880,54:11:23:eb:55:b6:7c:d5,107.186.157.74,16836,UDP,0,0
07/24/2018,02:39:88,1b:a9:f3:87:7f:07:a0:c0,16.83.21.199,19770,11:ba:27:87:d2:07:21:25,53.173.44.100,23784,UDP,1,1
07/16/2018,00:08:88,56:ce:34:72:63:99:96:94,251.158.56.200,22660,54:49:9c:3f:48:f5:42:8d,203.166.83.171,6167,UDP,0,0
05/22/2018,21:33:88,0f:60:63:e6:3f:d0:3a:90,72.19.4.207,43524,a6:14:12:ed:83:48:c2:85,52.6.191.130,20068,TCP,0,0
07/21/2018,00:39:88,25:8d:4d:76:e8:a0:94:b3,140.180.139.187,9616,7f:7e:6b:8d:c4:6c:9a:4b,132.83.149.174,4992,TCP,1,1
07/03/2018,06:36:88,4a:d0:bf:21:fe:f8:24:95,178.171.195.179,63085,6b:a5:e8:04:0a:0e:8d:2b,225.153.192.19,134,TCP,1,1
05/06/2018,00:46:88,0d:54:54:af:ea:c8:c3:08,188.170.151.141,10446,06:38:2b:85:88:54:9d:b0,102.68.242.228,21967,TCP,0,0
09/30/2018,18:56:88,57:7b:24:b0:b5:1d:32:cb,59.138.138.11,44451,35:d6:67:b0:65:29:b9:e3,103.152.149.75,19763,UDP,0,1
05/05/2018,03:19:88,99:ed:8f:dc:ea:19:09:f4,230.234.167.240,30877,db:95:a8:5b:48:47:77:ed,177.204.181.9,9508,TCP,1,1
06/13/2018,04:45:88,d3:f5:30:0f:01:53:54:01,138.9.220.171,43031,72:05:06:55:fa:5b:f5:a7,94.71.133.73,52383,UDP,0,0
06/09/2018,00:34:88,20:bf:fc:a3:95:e0:ec:29,177.233.253.35,35282,95:5d:22:2b:3a:a8:b8:a3,163.200.98.116,13198,UDP,1,0
07/12/2018,02:48:88,38:a3:2e:cc:bc:bb:54:ab,79.3.57.216,18417,45:3f:b3:67:c7:71:a1:41,94.123.93.55,49399,TCP,0,0
02/14/2018,12:42:88,40:90:42:38:8e:23:64:7e,136.152.197.233,30013,5e:e3:41:fe:63:c5:dd:94,85.148.181.219,30881,TCP,1,1
02/07/2018,03:30:88,59:7f:3d:ea:39:a7:cb:01,34.75.132.64,17545,1e:7a:77:03:0c:21:d2:c2,196.199.65.230,16257,TCP,0,0
06/19/2018,09:30:88,9a:f5:c1:73:92:a8:83:80,79.154.76.49,51264,74:55:6a:1f:32:b7:8d:8f,20.48.83.66,23699,TCP,0,0
10/09/2018,01:35:88,a7:3f:f6:f2:a0:2f:ef:6f,221.24.32.173,59684,55:7a:7d:f8:19:35:2f:41,50.205.245.214,55655,UDP,0,1
04/13/2018,03:57:88,cf:3e:a6:96:31:46:9f:52,105.193.146.39,6991,b5:54:fd:20:10:7e:fd:32,243.191.88.214,38500,UDP,1,1
03/02/2018,18:30:88,c7:1a:24:78:6e:32:4d:b8,16.58.71.244,1353,71:36:8b:e8:c0:f3:f4:1c,173.37.235.89,62398,TCP,0,1
05/21/2018,04:29:88,46:9a:9d:8b:20:4d:df:29,3.191.151.160,43384,a2:2c:75:c0:c8:3b:9c:0e,143.60.28.220,30630,TCP,0,1
03/12/2018,21:23:88,87:f8:4b:42:4e:5f:86:a8,173.44.64.56,9736,6c:ec:ec:7e:2d:1a:8c:76,138.80.15.224,54365,UDP,1,1
06/16/2018,02:33:88,12:38:88:55:91:a4:33:b5,83.183.107.206,38021,59:d3:5c:05:d5:06:84:f4,148.150.119.94,26474,TCP,0,1
09/15/2018,18:01:88,11:cf:27:aa:3f:26:f2:ea,50.123.172.246,49252,30:bf:b3:b7:f2:50:20:49,48.164.182.217,51371,TCP,0,1
09/25/2018,20:12:88,6d:4d:1d:56:6b:6e:93:21,40.181.174.100,40472,e4:07:14:f8:d2:ac:ee:b1,196.155.61.208,54930,UDP,1,1
03/24/2018,16:43:88,ec:bf:9f:2b:e4:94:a4:9a,114.246.212.216,7708,3c:4e:3e:2b:df:df:f1:19,236.175.97.9,3455,UDP,0,0
05/13/2018,22:52:88,17:b0:98:b2:f4:f7:ca:db,80.75.184.149,516,c8:44:3a:a4:45:5e:86:2c,176.153.70.133,16210,TCP,0,0
04/22/2018,00:45:88,99:f7:0f:99:93:5c:e1:f1,152.125.51.2,33336,26:be:1a:1a:85:9f:84:73,11.174.91.25,45142,UDP,1,1
03/01/2018,02:25:88,68:14:24:ef:7b:aa:75:aa,7.154.107.239,37894,5f:74:43:af:52:d5:5c:61,128.240.254.211,36224,UDP,1,1
10/16/2018,11:20:88,84:16:f9:8f:f1:92:83:87,15.199.190.190,16393,9b:1b:bf:29:d5:73:d1:e7,68.52.101.192,51430,UDP,1,1
02/09/2018,02:07:88,63:56:d1:ac:41:33:72:22,170.209.37.219,27603,f3:01:3f:d3:31:94:17:df,129.229.100.4,57382,UDP,1,0
09/01/2018,07:36:88,26:04:11:5b:15:59:7a:4d,45.107.128.31,30631,c2:9a:1b:7c:d9:81:a8:f4,233.7.231.223,17816,TCP,1,1
07/06/2018,10:50:88,1c:76:45:7a:19:fc:8d:7d,218.40.21.172,59116,55:80:f8:34:97:fa:14:dd,195.210.114.186,43434,TCP,1,1
07/13/2018,04:43:88,eb:be:d6:de:7b:be:65:63,101.84.84.106,21776,bd:88:11:ab:f8:e2:83:a5,76.239.88.105,7479,TCP,1,0
11/01/2018,05:16:88,40:c3:6d:2e:b9:9e:73:6b,107.62.243.37,55409,95:d1:79:72:86:f9:6c:15,56.43.105.66,23227,UDP,1,1
05/25/2018,06:32:88,b5:c5:7e:c4:8a:90:00:1a,204.14.131.44,57271,4a:78:63:be:51:04:20:b0,67.194.10.242,1407,TCP,0,0
03/17/2018,18:10:88,79:2d:23:df:6e:fe:72:0e,190.96.175.193,16387,5f:d8:4c:cc:3a:fc:6f:9f,236.175.124.116,32632,TCP,0,1
02/05/2018,20:18:88,06:f4:09:65:37:b1:99:95,35.49.224.127,47289,a9:4b:92:50:8e:e8:1d:9f,31.170.200.69,58958,TCP,0,1
09/16/2018,07:32:88,07:0b:f2:b4:aa:83:d6:53,42.190.65.141,17446,27:dd:d8:95:7b:2c:fc:6a,32.24.190.124,52352,UDP,0,1
10/17/2018,00:11:88,79:c0:e8:0e:33:8b:7b:dc,155.186.18.126,26030,cd:cd:e3:f0:69:69:be:2e,130.66.109.144,31252,TCP,1,1
06/12/2018,16:06:89,73:11:f0:43:5c:af:77:c8,144.160.216.32,43351,4a:d9:c9:be:8c:7d:db:b1,174.121.97.199,10813,TCP,0,1
03/10/2018,07:52:89,7b:c4:00:4f:85:09:de:43,177.16.124.90,50338,f0:92:ac:31:46:68:19:44,72.189.42.187,4808,TCP,1,0
10/25/2018,17:57:89,48:ad:61:b3:eb:5c:a0:8e,217.204.89.55,30777,bd:38:c9:30:52:35:1f:06,201.67.183.203,60121,UDP,0,0
12/30/2018,15:01:89,0b:46:6e:9b:93:0b:f9:68,187.52.92.187,45179,e9:df:25:4f:2a:34:83:f1,32.150.113.238,41495,UDP,1,0
06/16/2018,17:48:89,a3:38:28:2a:12:78:bd:9a,111.193.134.46,58958,9a:42:e2:00:2f:26:64:33,21.4.188.185,33736,UDP,0,1
06/02/2018,21:20:89,69:68:93:ca:27:47:6d:18,130.178.135.238,51108,35:17:b1:58:60:52:68:54,126.234.208.158,55900,TCP,0,0
02/11/2018,11:46:89,f7:aa:82:eb:09:e5:26:e9,73.107.63.47,57368,e3:15:be:f5:54:23:bc:06,157.55.226.240,54942,UDP,0,1
04/07/2018,22:27:89,5f:85:04:b8:f0:1d:07:1c,125.97.18.27,63493,5b:7e:40:5a:c3:3f:e6:e4,66.132.114.101,9742,TCP,0,1
08/08/2018,04:11:89,46:78:b0:b4:f1:08:84:7b,226.214.200.9,55901,b2:ce:a0:00:4b:34:e3:e8,107.152.139.120,23120,UDP,0,0
12/28/2018,12:03:89,8f:73:0c:c0:80:a6:55:15,207.23.20.61,43968,b1:58:80:82:00:91:42:d1,244.140.119.184,15034,TCP,0,1
12/06/2018,20:38:89,a2:92:3d:d7:5e:0e:db:04,158.184.222.156,48782,16:68:ca:08:d5:45:41:c6,137.123.243.212,56804,TCP,0,1
04/13/2018,15:18:89,d4:39:ca:9f:ae:4a:da:4a,183.236.81.123,63809,a8:05:17:f7:86:32:ff:e9,107.18.155.5,33667,UDP,1,1
06/12/2018,16:03:89,75:f7:15:ce:fd:55:67:eb,107.239.203.202,39863,e7:88:2d:dd:0f:c0:a7:27,32.108.117.229,65164,TCP,0,0
09/12/2018,04:26:89,96:fc:e1:83:73:d5:76:78,182.223.95.218,42907,6f:54:3a:84:b5:62:80:d0,159.63.62.200,40252,UDP,1,1
02/06/2018,15:38:89,f4:c1:7e:9c:e6:d5:d6:27,30.184.136.31,54541,f6:a3:a3:b9:83:70:33:29,18.118.217.104,22007,UDP,0,0
02/18/2018,15:07:89,68:c2:be:a2:4a:38:e5:2e,139.17.62.209,43365,b0:67:73:fa:ea:3b:4f:75,39.101.169.128,9758,UDP,0,0
03/02/2018,02:10:89,90:15:23:5a:31:cd:25:d0,74.73.197.45,18095,ab:5d:ce:bd:52:4d:cd:de,25.30.141.56,57417,TCP,0,1
03/04/2018,06:23:89,49:57:40:cd:81:3f:d3:9e,245.16.141.145,47161,a1:d6:27:68:92:18:2f:d3,161.159.217.253,9024,TCP,0,1
02/05/2018,14:40:89,17:27:24:e7:81:15:f5:bc,193.83.12.176,34288,ef:2a:8d:04:7a:71:89:18,29.191.135.240,7756,UDP,1,0
08/01/2018,07:48:89,89:78:3c:cf:69:b7:ef:0f,240.26.204.9,39232,89:35:90:e6:e3:a7:c6:c5,226.210.174.248,45193,UDP,0,0
11/14/2018,13:27:89,da:7b:9f:c7:13:68:73:d5,111.20.137.27,35370,6e:d0:d2:bf:cb:0d:ef:dd,70.119.35.109,52648,UDP,0,0
06/21/2018,17:17:89,eb:23:41:ed:82:cb:bb:11,7.130.167.238,10599,cd:d5:2c:30:66:43:9d:82,138.132.58.157,44170,UDP,1,0
07/26/2018,14:22:89,64:cb:29:75:c8:4f:9a:13,63.92.114.52,1476,43:e5:8d:fd:03:db:54:87,145.187.212.117,20171,TCP,0,1
09/17/2018,20:39:89,04:6a:80:c3:6c:25:56:ea,46.91.229.165,16317,a8:17:5e:37:83:11:2d:f3,150.195.145.243,15809,UDP,0,0
02/06/2018,05:09:89,d5:a1:d2:2f:a5:f7:e5:e6,173.199.245.103,4466,d4:dd:23:77:46:da:ba:a7,164.57.254.225,28654,UDP,0,0
02/11/2018,09:22:89,59:87:26:3e:45:2b:05:3a,122.102.236.214,48916,63:fd:19:30:92:c0:cc:ab,249.83.154.52,36267,UDP,0,0
05/04/2018,18:07:89,4e:e0:28:6b:6f:5c:06:a7,2.56.26.112,62978,e0:fc:91:69:59:70:93:31,45.200.195.2,43733,UDP,1,0
06/30/2018,17:06:89,6c:04:40:98:2f:b5:0e:57,154.170.72.112,20666,e5:34:e3:87:25:38:91:84,170.182.88.9,11612,TCP,0,0
04/13/2018,10:20:89,f7:5a:36:35:75:f4:3d:b5,118.28.203.175,41622,a9:61:b8:c8:f0:f9:19:d2,124.93.250.39,25906,TCP,1,0
12/27/2018,06:05:89,bd:35:43:5e:b4:9b:7d:a9,154.144.211.233,59016,5b:43:8a:c1:7e:ea:55:1d,126.115.223.194,31792,TCP,1,0
03/20/2018,19:34:90,22:7c:9f:ad:bf:a0:49:1a,227.235.69.185,9831,0b:d1:4a:8f:69:24:74:75,50.141.156.210,17239,UDP,1,1
06/25/2018,09:57:90,0b:50:95:fc:6d:e2:7f:90,190.177.93.194,28780,c1:98:6c:0b:a2:e5:43:28,243.52.164.48,13126,TCP,0,0
05/03/2018,12:23:90,bd:98:44:b2:1c:a2:25:4c,114.176.8.161,31213,22:44:98:94:8d:75:60:6b,49.219.142.121,3346,UDP,0,0
12/21/2018,22:18:90,bc:c4:4b:17:28:af:65:73,13.133.217.227,46978,f6:f7:53:9f:0a:c1:b3:8c,192.84.19.14,23021,TCP,1,0
09/30/2018,10:50:90,1b:ef:20:d2:b8:2f:26:d6,232.94.133.129,40688,72:bf:cb:80:c0:80:40:76,157.30.37.79,53336,UDP,0,1
11/03/2018,01:38:90,16:39:d0:15:29:29:de:70,126.143.37.105,7278,21:5a:b9:f1:a0:7b:d7:14,201.158.146.60,46554,TCP,0,0
09/09/2018,13:17:90,7d:40:b4:73:93:4d:58:07,79.103.84.158,58178,91:16:05:1d:2d:1a:7e:7f,233.134.151.85,54892,TCP,1,0
03/09/2018,14:56:90,ca:73:90:0a:00:eb:f1:43,22.124.250.169,2490,68:c7:2e:7e:5e:21:3e:cf,23.127.1.251,42292,TCP,1,1
08/28/2018,01:52:90,c9:5b:65:27:0b:1c:ba:9f,225.177.250.1,23608,e7:0b:c2:10:7a:44:3a:b0,47.75.227.194,28542,UDP,1,0
11/28/2018,22:21:90,9b:de:50:d5:d0:32:ab:a8,96.91.93.87,1290,f8:fc:11:9c:26:20:db:1e,101.27.119.252,53653,UDP,0,1
10/05/2018,00:56:90,ac:8e:bb:08:aa:e2:21:a8,186.171.202.113,53505,15:0a:8c:a0:de:73:ea:5a,232.138.179.202,18726,UDP,1,1
10/24/2018,06:20:90,ea:f8:44:57:20:65:45:c2,35.222.44.101,15956,cc:4e:3e:6d:54:1c:b0:65,202.113.131.196,19910,UDP,1,0
09/10/2018,07:17:90,a7:39:d8:dd:f9:61:57:b6,181.139.189.89,7425,72:c2:1c:4d:b7:60:c8:ce,222.59.133.46,9516,TCP,1,1
09/08/2018,08:43:90,b7:a7:d4:55:5a:24:50:0a,15.191.115.119,16887,45:c7:ef:ce:26:c2:01:04,217.222.139.246,7532,UDP,0,1
10/27/2018,22:44:90,d9:c6:82:e8:e9:c2:05:03,48.231.254.27,32302,dd:88:f0:c8:d2:3f:d7:5f,206.231.209.109,26829,TCP,0,1
06/16/2018,16:11:90,69:89:cb:d4:83:e6:83:6c,217.6.14.51,41268,c4:9e:a0:d6:7f:ac:6a:b2,251.219.119.77,3437,TCP,0,0
09/28/2018,03:57:90,23:f3:e3:9c:19:52:ef:49,64.204.115.5,58542,09:23:ca:fa:ca:90:bf:55,7.183.109.86,55817,TCP,1,1
06/03/2018,18:58:90,5b:2c:61:f5:42:d6:b4:bd,87.152.17.21,61562,e8:f1:40:6e:0b:6a:c0:f9,10.32.66.32,10150,UDP,1,1
04/23/2018,15:20:90,3d:c2:0f:e2:2d:0e:88:5b,56.123.250.205,48157,12:55:bd:39:70:eb:61:28,97.148.180.216,39740,UDP,0,1
04/29/2018,17:58:90,dc:80:ee:61:77:96:d1:cb,70.26.115.28,64851,5c:ff:b2:a5:08:d6:7c:65,100.82.100.140,34960,UDP,1,1
11/09/2018,15:54:90,aa:7a:a5:e0:fb:5f:27:84,16.252.206.162,7001,ed:42:6c:f3:8f:c7:cb:86,13.186.248.183,53626,UDP,1,1
07/27/2018,21:19:90,14:33:9f:1d:c6:92:70:b2,94.78.152.46,34085,49:09:d0:9a:c8:03:97:63,16.60.87.105,15584,TCP,0,1
05/17/2018,00:57:90,99:54:82:fa:8a:9d:7e:4d,197.193.147.160,24137,63:e4:58:aa:78:0d:c4:d4,14.197.215.125,43680,UDP,0,1
04/19/2018,19:52:90,9b:30:17:e9:4e:bc:6f:ba,165.63.179.124,18863,ed:26:97:c2:7a:cd:49:30,150.38.155.135,33072,UDP,1,0
09/12/2018,11:30:90,9d:e0:b8:79:23:fc:83:88,244.57.174.226,20567,40:66:65:98:f7:2b:df:6f,75.92.64.133,34764,TCP,0,0
12/04/2018,14:02:90,7a:24:e1:3d:c0:d6:eb:70,192.141.94.245,38525,06:ba:d9:dd:32:17:ca:73,60.125.86.78,27668,UDP,1,0
02/26/2018,19:11:90,d7:92:2e:fe:5b:e3:98:0d,78.175.199.168,25380,c2:c9:f4:10:7c:10:9d:e3,60.149.58.40,46954,TCP,0,0
11/09/2018,05:58:90,34:4e:70:de:57:61:e6:b7,37.29.208.186,15335,9b:ae:b7:b0:c9:a9:61:a3,71.218.204.26,20316,UDP,0,0
04/02/2018,07:30:90,3a:3c:48:d8:d5:bc:6b:bb,208.204.232.106,8590,5a:c7:47:8f:aa:f5:4d:c2,50.140.89.105,1919,UDP,1,0
10/06/2018,18:06:90,90:48:24:33:d7:ab:82:8e,158.230.34.148,16088,9d:27:a7:00:80:80:ac:70,23.125.162.72,14700,TCP,1,0
07/12/2018,09:08:90,33:09:48:6c:5b:3e:a3:10,158.139.213.109,13629,54:4e:62:2e:dc:d7:32:71,70.118.147.146,31215,TCP,0,0
02/10/2018,22:32:90,c3:95:1f:f1:2d:b3:22:67,59.151.249.193,54596,e1:dd:97:3b:07:cf:ac:c4,115.15.140.187,60960,TCP,0,0
02/02/2018,22:29:91,cc:5f:7d:db:1c:a1:f8:c3,147.7.144.36,30598,6d:35:0c:39:16:f3:3b:39,122.17.221.141,12708,UDP,1,0
05/29/2018,03:15:91,2f:5c:7d:a1:08:be:f5:1a,195.7.86.143,27766,e7:47:9f:b9:0a:f0:a4:e1,132.38.34.228,34722,UDP,0,1
04/10/2018,13:45:91,25:be:41:e0:27:ce:51:ec,9.25.224.135,30899,72:09:b5:5b:ad:36:f7:34,46.105.58.143,53088,UDP,0,0
02/15/2018,02:48:91,4d:8c:64:9f:ad:d5:fb:f6,152.208.245.254,53138,8a:8a:27:e3:4d:39:18:fe,73.41.205.89,21207,TCP,1,0
04/24/2018,19:10:91,e6:82:d3:83:da:92:c6:98,247.90.215.58,55748,60:12:10:e6:8d:7d:8a:d5,17.156.202.5,11581,TCP,0,1
10/16/2018,20:25:91,6b:53:d6:4e:73:a7:fc:ba,254.85.216.175,37308,c6:a8:55:46:10:b8:2f:cc,41.17.154.167,20941,UDP,1,0
02/22/2018,09:45:91,e6:0b:da:4b:bb:ea:74:c2,78.98.131.36,56688,37:15:d2:91:0d:e4:13:78,115.153.123.200,16081,UDP,0,1
10/28/2018,15:09:91,78:ef:0a:ec:ef:05:f3:47,64.152.110.254,1153,a7:e2:e5:16:99:11:2a:22,60.131.152.216,63235,TCP,1,1
03/16/2018,10:19:91,85:b8:f4:5d:b1:7b:12:5e,10.13.7.51,10581,19:56:4f:7d:fd:53:89:14,62.242.116.150,8026,TCP,1,1
11/06/2018,19:22:91,2c:bb:61:da:fc:4b:19:54,171.73.242.198,64377,3c:6b:14:0c:ab:22:03:65,74.115.178.133,43471,UDP,0,0
06/23/2018,05:15:91,75:da:45:3e:64:a9:08:ad,213.21.227.13,48870,b2:98:98:b1:c5:48:e3:2b,144.120.15.150,2198,TCP,0,1
11/13/2018,00:21:91,58:f2:e9:8a:7b:66:02:32,3.204.55.13,3758,79:19:30:c6:68:09:f6:5b,35.90.220.67,18488,TCP,1,0
12/14/2018,12:36:91,45:a5:fe:0a:46:b3:86:43,93.78.213.188,17598,31:d3:1f:1e:ca:f5:ff:72,1.68.57.252,31660,UDP,0,0
05/17/2018,12:29:91,ae:f7:b2:ab:60:ff:31:ae,8.192.167.163,37399,d8:41:61:27:eb:3b:1b:78,198.96.103.99,55892,UDP,1,0
02/18/2018,03:22:91,ad:b7:a2:28:1a:05:f4:bf,244.214.254.49,61178,a4:cd:00:c2:eb:f1:72:50,143.68.89.114,18762,UDP,0,0
09/14/2018,00:35:91,a2:e5:23:5a:e2:59:bd:93,26.116.106.172,226,2c:5b:cb:17:a5:54:d1:22,88.47.242.134,31781,TCP,1,1
03/24/2018,21:56:91,26:7d:87:f3:54:a5:27:3d,103.117.68.141,18939,fa:da:2d:c2:73:64:72:69,134.81.229.60,7744,UDP,0,1
05/17/2018,01:30:91,80:be:d0:37:c4:81:0d:2d,5.215.191.229,60657,ae:d8:e7:c7:ab:2a:9f:0f,137.157.161.76,44212,UDP,1,1
11/22/2018,22:50:91,59:13:30:df:20:53:0d:7b,210.189.54.185,51090,c3:f5:be:07:f4:da:af:98,56.169.251.203,47984,UDP,0,1
09/26/2018,02:25:91,15:67:1f:b5:5b:d9:1a:87,192.247.18.41,57007,04:af:9d:dd:45:d0:e3:82,127.192.135.129,27650,TCP,1,0
05/28/2018,09:35:91,4c:fe:a8:07:d4:ff:77:0b,68.244.178.216,25402,3b:c3:c2:24:c4:ca:2e:cf,198.146.190.243,27112,TCP,1,1
11/15/2018,04:01:91,38:56:b8:65:bd:ac:6b:db,167.33.183.12,28937,d2:90:b3:61:83:54:66:b1,12.21.205.230,58844,TCP,0,0
09/17/2018,17:03:91,30:a7:0c:ac:d8:50:c2:b2,205.31.31.169,13695,b4:01:c1:26:37:46:6c:8d,64.189.75.237,20365,TCP,0,1
07/08/2018,13:47:91,1b:40:94:dc:ee:04:f1:a4,153.149.225.106,21456,d6:88:4a:aa:63:67:07:64,121.81.71.49,64186,UDP,0,1
02/20/2018,06:09:91,8f:cb:21:58:f0:97:e9:1e,168.72.119.131,11616,e8:69:a6:9d:19:73:07:33,15.245.186.245,23294,TCP,0,1
10/26/2018,07:48:91,a9:19:2e:27:d4:bd:31:93,93.160.33.212,42161,6d:db:0f:03:cf:11:41:da,189.142.126.82,30204,TCP,1,0
04/09/2018,22:27:91,a0:57:57:e8:0f:ad:22:63,139.254.156.128,48041,fd:81:26:46:0e:26:28:28,24.208.136.196,2937,TCP,0,0
09/16/2018,10:27:91,33:83:f5:1b:3d:d9:18:d2,74.179.29.5,48861,7a:6d:d4:6d:b4:72:77:07,65.184.29.172,26587,TCP,1,0
10/01/2018,18:55:91,aa:38:31:bb:10:48:e2:e7,91.5.157.186,25835,99:e7:9b:f1:13:ef:49:81,239.123.95.28,34817,TCP,0,1
03/25/2018,22:09:91,97:1d:6a:08:5b:64:39:55,202.82.110.76,43663,9f:f5:6a:04:66:84:9c:5b,212.63.171.122,13942,UDP,1,0
10/27/2018,07:41:91,3b:3a:73:7a:8f:a5:cf:0e,91.127.154.185,5139,12:16:36:a4:22:81:71:9d,165.176.50.217,18673,TCP,0,0
05/20/2018,05:12:91,70:82:a9:48:5a:fb:65:dd,126.154.112.56,29362,b4:74:c5:83:45:22:29:33,154.44.61.102,45829,UDP,1,0
06/01/2018,05:11:91,02:78:26:9a:ae:88:97:c9,186.73.94.188,29485,a3:15:d4:f7:cf:71:5e:5a,238.54.244.95,52870,TCP,1,0
10/10/2018,15:10:91,4b:0e:ff:1a:8a:e1:3d:d2,65.28.129.113,24175,c3:ba:d5:4c:e6:69:54:2b,56.176.149.61,47619,UDP,0,1
11/10/2018,14:28:91,96:97:e2:7c:87:87:f8:b1,69.251.217.2,35317,68:4f:d3:e8:af:3b:ba:cb,195.105.254.51,29002,UDP,1,1
02/14/2018,14:23:91,1a:19:2a:ad:05:0f:c3:52,253.158.205.231,29538,6b:ce:57:6d:b2:ce:4a:4d,29.143.99.212,39761,TCP,0,0
08/17/2018,16:37:91,7d:9b:9b:7c:44:d0:f5:69,242.62.12.225,43375,5e:fe:f4:37:8c:70:d5:95,103.212.224.223,55150,UDP,0,0
02/20/2018,06:13:91,b8:63:fb:ef:cd:52:57:2d,238.154.104.190,30798,6a:5f:d9:5e:8e:8a:3c:0e,108.181.108.178,21745,TCP,1,1
11/20/2018,16:40:91,2f:44:d6:4c:4e:b2:01:30,15.249.55.173,8524,42:dd:7f:d3:da:b2:b5:9e,12.79.125.196,26627,TCP,1,0
05/12/2018,20:40:91,26:9f:94:49:a8:b2:63:77,165.9.96.113,61255,a3:d0:79:73:f9:8c:3b:35,155.71.40.231,28947,UDP,0,0
07/24/2018,01:29:91,55:4b:95:7e:9b:3f:3e:2d,161.151.108.49,57445,e0:13:e5:f9:52:ee:a9:56,56.232.109.253,24407,TCP,1,1
03/16/2018,17:24:91,7e:5d:5c:61:32:d8:8d:e4,92.155.45.153,32242,b3:f8:7b:e9:2d:34:c2:68,43.229.96.231,50630,UDP,1,1
04/25/2018,10:22:91,06:d4:66:90:89:cc:9e:54,149.188.91.107,2316,e5:8c:63:ec:7d:43:d7:05,16.189.9.133,6195,TCP,0,1
09/26/2018,22:25:91,af:85:fe:27:ba:0e:9c:3d,101.202.152.17,36650,35:4d:4d:96:17:9d:97:0f,213.148.129.9,60515,TCP,1,1
03/18/2018,22:22:92,30:72:71:71:7a:60:fa:34,51.209.140.165,47782,14:2f:2e:fd:1e:5a:59:c2,44.222.249.224,61642,UDP,1,1
04/30/2018,13:32:92,c6:2f:65:8d:33:93:5d:70,122.203.70.173,9041,9e:77:55:77:d2:f4:39:0d,213.80.227.170,43530,TCP,1,0
09/08/2018,06:40:92,6d:91:1a:d5:3c:d0:67:8f,135.130.124.3,8315,c9:53:ca:55:79:fd:83:89,211.186.92.187,29716,UDP,0,0
11/12/2018,06:48:92,75:13:ba:24:10:d9:24:18,70.57.84.45,45874,60:11:b2:05:f6:e7:86:03,219.213.9.184,21713,UDP,1,0
07/14/2018,00:32:92,78:55:38:c6:0f:b7:67:92,72.138.243.251,16577,a0:77:74:01:a6:b6:83:81,94.149.150.146,33511,TCP,0,1
05/25/2018,14:08:92,5b:09:ad:10:79:c4:26:5b,153.221.161.242,22509,80:ee:4c:23:19:d8:ac:cc,16.131.23.254,28874,TCP,1,0
07/12/2018,20:57:92,51:1f:a5:15:95:57:7c:31,69.18.185.11,37557,4d:38:53:fd:15:b5:5a:66,149.184.93.206,47358,TCP,1,1
08/27/2018,16:33:92,e4:38:0c:fb:c9:00:74:58,246.52.24.108,56924,f4:81:cc:2c:92:e7:31:53,68.110.216.2,24070,TCP,1,0
05/25/2018,19:58:92,6d:33:a8:96:b5:89:5f:9e,88.51.75.210,35536,72:60:a8:c4:18:ce:93:db,243.25.169.5,25908,TCP,0,0
11/19/2018,06:24:92,39:ad:fe:99:3b:7c:c6:53,198.95.146.166,10617,3c:74:b2:d9:8f:00:9e:5e,238.152.153.254,42577,UDP,0,1
11/21/2018,21:24:92,7e:44:27:23:24:4d:1c:9b,170.234.97.223,57966,e2:64:4a:fa:6c:cf:90:63,217.20.1.8,29082,UDP,0,0
04/20/2018,14:55:92,ce:59:e6:78:1d:7f:4d:97,153.9.114.6,23899,de:54:c8:c0:ee:d1:11:e1,237.190.176.34,23233,UDP,0,0
05/26/2018,14:08:92,73:65:01:17:d3:5a:84:5f,164.206.51.119,51915,00:7a:2e:a7:48:c1:06:ed,252.121.26.34,41595,UDP,0,0
11/14/2018,07:11:92,1a:95:6b:e8:fd:c6:b7:62,199.67.115.102,45709,6c:32:6e:8e:4c:3f:43:f1,142.149.73.130,40368,UDP,0,1
02/22/2018,20:41:92,93:73:04:6f:24:3b:c8:31,111.233.155.65,64567,76:70:e4:c9:30:10:2b:e1,158.227.209.176,40552,TCP,0,0
02/18/2018,05:24:92,01:90:68:65:74:8b:10:1c,185.240.89.35,4044,62:b4:0e:e7:5d:1a:35:d9,184.20.105.26,46276,UDP,1,0
10/01/2018,18:03:92,c2:77:c2:48:78:10:09:5f,66.150.192.150,7271,15:a7:5c:af:f4:50:42:ac,94.17.95.224,23891,TCP,1,0
07/16/2018,16:12:92,6b:2b:33:94:3e:2f:c6:77,106.238.59.48,35198,53:60:2a:7b:72:5f:e0:8a,8.3.63.14,41495,TCP,1,1
07/21/2018,17:32:92,fe:97:72:91:49:53:55:97,1.227.145.64,8130,cb:74:0c:09:d1:be:4a:4a,78.231.247.213,40999,TCP,0,0
10/08/2018,09:16:92,f7:28:e4:a3:c2:37:64:fb,15.71.188.152,49726,70:58:b1:8f:4c:5f:68:86,148.105.192.74,34660,UDP,0,1
